LID_Type,Ratio,Total_Runoff,Peak_Runoff,Red_Total,Red_Peak
PERMEABLE_PAVEMENT,14,35814.42776459077,1.8118424879620998,10.535188301412235,21.291435216440835
PERMEABLE_PAVEMENT,15,35513.40977020705,1.779058614337242,11.287134370813124,22.715605175033893
PERMEABLE_PAVEMENT,16,35212.44718636513,1.7465716999845806,12.038942024106392,24.126874874212
PERMEABLE_PAVEMENT,17,34911.54581838117,1.7143816312554707,12.790596759552075,25.52524925100571
PERMEABLE_PAVEMENT,18,34610.44990799568,1.6824880229084034,13.54273746393282,26.910745040758457
PERMEABLE_PAVEMENT,19,34309.60279739612,1.6508910578971845,14.29425666387003,28.283354295742093
PERMEABLE_PAVEMENT,20,34007.260365750866,1.619590201545438,15.049511191275277,29.643100242926135
PERMEABLE_PAVEMENT,21,33706.17699119187,1.5885850422307182,15.80162058103155,30.990000763672864
PERMEABLE_PAVEMENT,22,33405.43416509948,1.5579358863376973,16.552879277189124,32.32143607783231
PERMEABLE_PAVEMENT,23,33104.57898837499,1.5275412340318644,17.304418626389996,33.64181545737661
PERMEABLE_PAVEMENT,24,32802.23285598317,1.4974414725335423,18.059682398298516,34.949384434040276
PERMEABLE_PAVEMENT,25,32500.993806127968,1.4676363443680385,18.812180666557964,36.24415419282624
PERMEABLE_PAVEMENT,26,32199.776216109694,1.438125362645221,19.564625327922357,37.52614588481343
PERMEABLE_PAVEMENT,27,31898.574761591393,1.4089076173649975,20.31702968264062,38.7953990414742
PERMEABLE_PAVEMENT,28,31597.386924154715,1.3799825433057737,21.069400021747875,40.05193821669818
PERMEABLE_PAVEMENT,29,31296.176811071044,1.3513484798838382,21.821826005652145,41.29583554819133
PERMEABLE_PAVEMENT,30,30994.944104007092,1.3262721874669554,22.574308429553312,42.38517913039514
PERMEABLE_PAVEMENT,31,30693.663953125302,1.3092524528267213,23.32690936860309,43.12453638436735
PERMEABLE_PAVEMENT,32,30393.661337421196,1.2919890440571393,24.076319011539994,43.87447912859233
